PC1,PC2,target
-2.4783595123722195,-1.4185764468645425,1
-0.8260392924374986,-1.2502474730589621,1
-3.8946973283395496,0.5385707445033909,1
-0.38957809021741147,-0.6144154700225477,1
-1.457321356798484,-0.20172675700990508,1
2.755568001153739,3.465773603839708,0
3.2572546734788133,-0.12520049203442452,0
-4.019140240564171,-1.3542473809817677,1
-3.6764132931673625,-1.2916290603284593,1
3.3163241134467696,-3.939152259252389,0
-4.0366073617579685,1.1625461079531396,1
-2.3342333502302335,-1.3489797321876589,1
8.4038471134575,-4.153904776612474,0
2.6475686330836306,-3.9511729514875675,0
-0.6817688659204061,-1.13599113061626,1
3.350295790635417,-2.15457002666263,0
-2.227720518819693,-1.2149996868114263,1
-4.477584655730475,-1.741129362473322,1
1.3226214188389385,4.789476583869906,1
-1.8500898601405205,-1.584128149657778,1
3.7955656418249695,-1.0262326419361396,0
-2.2813180992395026,2.077685979672935,1
-3.2287701182773803,-1.1720734786955211,1
1.0259007876487491,2.3612619443209324,1
-2.582555837281681,0.7292131140786899,1
-2.485883225506347,0.460596402682426,1
7.143842039052902,-2.0748422326200435,0
-3.032481140772597,-0.6494687998577634,1
7.085010648787641,0.5282231716861984,0
1.3140990035987579,-1.7754258312624536,0
3.7116495147797295,-2.8074771106095073,0
0.46047909084775795,0.39416628852143243,0
6.392649920534937,-1.8230941633210425,0
5.255544949778237,3.8945309898245184,0
8.733861502953998,3.2798773749529464,0
3.691317880228506,1.0656460674271746,0
3.3782508726958786,-3.3712278920426115,0
-0.8402096538369325,-3.500085032183258,0
3.284372619973159,-0.9906732009428224,0
-1.908768928136382,-3.1219458054749274,0
1.6147819253559177,-2.474573347873442,0
6.619726346836862,-6.003276417553644,0
-1.464675933458778,1.6866318141555767,1
-2.012152428518769,-1.1034865581448527,1
-2.2843402520706415,0.009493639196514081,1
-0.7397430856449482,3.152520605071152,1
-4.506562510681536,-3.169272587873532,1
-3.1587543014074164,0.41030179496856106,1
7.6761494716696435,-3.0753063039954496,0
-3.639135967159438,1.5895870640296275,1
0.33734549264382907,-3.1443734576469216,0
-1.276583379151542,0.8490529834604231,1
-4.346014054230488,-0.32197805680139546,1
0.01743079148739543,-3.4593432912027593,0
-3.492426037286867,-2.6340824007641506,1
-1.866548853684211,-0.9020642096825097,1
4.960268117827967,-1.3411230473901101,0
-2.470722685223373,-0.13802626433783005,1
3.7850601029234143,-1.9019074162697016,0
2.637255777272227,0.5771549958415219,0
-1.3726850236666182,0.005805461425116149,1
-4.138882573259068,-1.3765082402979758,1
-0.6869402913907832,1.6950096246206943,1
-4.312129582742904,-1.9784861330658419,1
0.4033094213764878,3.7234340036404268,1
-3.003605795321429,0.3541602274578678,1
3.1340082054400336,4.273459558439519,1
-0.4178368668818517,-0.8085765710523066,1
-1.420223135082112,1.3939781131568854,1
-2.8705883477861533,-0.2686445091440103,1
-3.365845704071373,-0.8076006153541783,1
-3.3150001548360746,-1.442176229449875,1
-4.769710159700073,-0.5429618596413277,1
-2.3858827584206006,-0.8241155709057292,0
-2.7870960094311172,-2.5330340029384844,1
-3.3938417715182942,0.7539639569981584,1
6.590235943344423,-1.4848624499142613,0
-1.455330517896635,0.591942867739961,1
7.182933102086261,0.05514606018737506,0
-3.578835403447039,0.891582991626514,1
-3.057032641873497,-0.17921338626513963,1
-3.0744358315608595,-0.3060584354626182,1
-3.8535397332557175,-1.5247264225853236,1
-5.390256393774108,0.5562555046188592,1
-4.657682334494783,-3.065387433664337,1
-4.02754238810807,-2.5429070434441385,1
-3.347821941610212,-0.06856304781817435,1
-3.2998420114682903,-3.138709394209067,1
-2.136404142351136,-0.004392848638495399,1
-4.038017141736996,-0.2406980543671016,1
-3.7654145532586294,4.398200493289125,1
-4.871239383480866,-2.3392147874210205,1
-4.747248516354596,-1.7984019755421963,1
1.895316276318845,-2.3922380030497052,0
1.5729311406089725,6.50909930678802,1
-4.026620252659342,-1.4022064621622226,1
-1.2948661700949906,3.470808639312663,1
1.8348404671476903,-4.321522964467139,0
-1.8103805588913255,0.39620730224356193,1
7.236485314392,-0.035701797122107415,0
-3.1456501885211114,-0.7425265420253624,1
-2.8872680582395094,-0.4647316245415396,1
-3.1496539838209325,-1.7712483965455057,1
-4.628379483050079,-1.8356183618885429,1
2.250510374099615,-0.3485359403968559,0
2.1078012278782894,1.1219739434409468,0
1.7859499803192151,-0.2692216356728927,0
-0.5276966174016183,1.2658716232564493,1
-3.2135009805008674,1.1034431417867783,1
-4.386422966518,-0.7611037296113755,1
-3.8100178698306606,-0.9099185549027117,1
3.319673971519949,-1.5770528423794885,0
-2.3932759643301043,0.990030777684037,1
4.680166262400176,-0.9685929539380921,0
-3.0676951406047634,1.1358375684170814,1
7.353218575027894,-5.242623142570363,0
0.29531318324779654,0.2269350361620258,1
-1.938969496946719,2.5449881124613523,1
-2.0771789214309764,1.8065194888372926,1
4.975162358414945,-1.332572179615212,0
-2.1769168795842124,0.9589112593874779,1
-2.4315514550090094,3.4472038667834237,1
-3.3679657788781237,-0.5629288977240026,1
-1.2065977905127083,-1.3170443381938326,1
-3.3260792487089805,0.4751715815403471,1
-1.9287954022352451,1.4614697975696822,1
-4.041835089954521,-1.3569174566939892,1
6.18228374169232,5.1080054494710705,0
10.934298158426852,-3.703254080483328,0
2.1184969319275493,0.2966290696064434,0
-3.0121949701584487,0.24375997572806643,1
-0.982648581269536,0.7972523938811397,1
0.35789386251820365,2.1278386319954126,1
-3.1939178655057168,-1.8491520732723705,1
-2.99323330124448,1.6313922059001318,1
-3.1939141504686184,0.5793394420917471,1
-4.5919618535054525,-2.7611270972394926,1
-2.4859161544122337,-1.1889394044418704,1
-2.398665346211351,-0.25074479032477204,1
-0.7796151997479087,-2.1243434274179367,1
-3.139988425752806,-1.4880221619895557,1
2.7350117716754787,-3.9451682304990046,0
6.227025988689335,-1.3901096910538353,0
-2.2237757455792884,-0.35716071079108047,1
5.307140022001188,-6.7234149835357195,0
7.2480010612737535,-3.6554691295621353,0
4.207220618955452,1.1762428818289288,0
-2.4996363741121446,-2.018535626815687,1
3.635014946683075,-1.9564409103843112,0
3.5192482750135223,-3.8586071201502183,0
-2.614948307240179,-1.102474459381053,1
-0.09610811657662775,-0.12984758285297818,1
2.0448569345669427,6.426819839190367,1
-3.0667495275573957,-2.182095699803812,1
-1.603586443386187,0.29259622243129924,1
3.7659321541049686,5.985295348435205,0
-0.9255666032078087,2.3024814303456993,1
-3.288349594101027,0.20131133641849353,1
-1.554852149652312,0.9798577293757127,1
-0.398779917581313,2.161212691844737,1
-2.30056782133363,-0.9320775840394662,1
-0.5429013641687828,-1.3170679101673382,0
-2.0588194558297808,0.32043514581280197,1
-3.424518055230886,-2.4455184118500917,1
-0.47240655185315755,3.7028294386131133,1
4.7035007316988375,-0.19595575484438477,0
-3.6433802386141534,0.7868599163920836,1
-3.5946893435897,2.6050872166990806,1
4.149097342448855,0.7674888443508854,0
7.672141552626156,-0.8604841506606763,0
-2.0103794137575806,0.42968956052188845,1
-2.9208334948368924,-1.7004724749888234,1
-0.5007378002661363,0.10673146468453275,1
-1.9114985749229865,-0.651393879857243,1
-3.7850992277955915,-0.3261463674962717,1
-2.708393968213481,-0.2196657416549341,1
6.289673469535029,2.036547397134264,0
-3.4307706912388385,-0.9926100348372927,1
-2.001388466389223,-0.2933264633837361,1
-2.473293094287154,-0.3350470264930656,1
-3.6472577463942084,-1.2413651251827083,1
-2.34618685094242,0.6827413168887653,1
-1.1429969265477058,-1.9621714940294166,1
-1.3508573033319764,0.3695739020305161,1
2.7633707862900603,-1.0786335090315862,0
-1.969323605036655,-0.1758485084311613,1
-2.9311870554399926,-0.4948562291381108,1
-2.9263743861504836,0.3773322571214221,1
-3.996188277410367,0.9598560897763173,1
0.15513805946848988,-0.43800822823193064,1
-0.9340908103734464,-2.1059455911648843,0
-1.929621730255186,0.8924666900760735,1
-2.6223386017039347,2.502101617970289,1
6.003616591373187,-0.09102922215333492,0
-2.9218778045747436,-0.009212681102501868,1
-3.341944803949261,-0.022224730460860126,1
-2.0149150334118886,0.7784521313204151,1
1.9884621055513263,2.3160480540140886,1
-1.6696039306005641,0.8623188526395805,1
-0.37117811351854113,0.11361265869439992,1
-1.8489599298371762,2.5412296491762567,1
-4.703042202111232,-0.43230243073641506,1
-1.2831871507862187,2.5509093102530116,1
-2.314246819305015,0.40203147729566885,1
-4.659085176410954,-0.782298756461668,1
-3.9434733817348286,-2.030016287060284,1
4.949858461550107,3.0060641292021986,0
-0.9158035193313218,2.479013128678411,1
4.549111146627949,-0.8160005055481402,0
4.442342818131014,-0.99243889789736,0
-2.1949843010205914,-1.8053532377462143,1
0.664440914691252,0.4368608556548226,0
-2.2408760536431336,-0.4545895114490158,1
-2.1251804369201244,-1.194796911804767,1
-2.615317411222227,-1.832060432590996,1
-3.21096797566215,-2.2351427041662744,1
-0.3067503987078537,2.184998833366667,1
2.472356916773653,-1.4998247516737369,0
-3.4547183721128687,-2.1364615481714213,1
-3.9005268480585236,0.7307759702638036,1
0.981727541895391,-2.2104299471104376,0
-1.257251571022982,1.0676915149434756,1
3.24541364890325,-1.7783586322775589,0
-1.557219412537018,-1.0379271063964206,1
-1.249258096698279,-1.588838789346815,1
4.331653344535905,-4.049332418331278,0
-1.077451329893335,1.8036181631512849,1
2.5117531022607595,-2.528807583395523,0
-2.2170923054478435,0.029891288094555844,1
-1.1738306467787556,-0.474839505024575,1
-2.836301444333435,-1.018125806323985,1
-1.8570858988747976,-1.5713931191145076,1
-1.3286143729580842,0.7770956605632364,1
-2.8027713567761756,-1.6663016342542074,1
-3.1745687967637317,-2.0757336193916407,1
-4.08707736093137,-0.48471007936069266,1
3.4754937481308676,-1.672884391226662,0
16.319233231031987,-7.775852804248058,0
-2.5601150180169086,-2.4940454475524687,1
-2.9688887959170716,-0.06884713568909918,1
-2.757430451020116,-1.7939187681258835,1
1.370339875440642,2.1100113491217005,1
-0.4176644925528778,0.11651969702822751,1
-3.8383986229812295,0.899178648550818,1
5.9309648595838675,1.2282966822613561,0
0.6454786474866505,3.4260114209522254,1
-2.6838464009792635,1.4435555289647553,1
-2.0416640521055105,-0.9032559294447847,1
-1.3992963501120095,-1.7722262453778035,1
-3.536415295417766,-1.2468541534618014,1
-1.9905294465908605,1.8994625506893938,1
-1.9981853671291825,-0.20637113652569689,1
-0.5206581123170596,-0.9733678106769813,1
-3.17237048824824,-2.089052298035851,1
-2.2027101890567256,1.2860393186695738,1
3.824433042941165,2.3052363163771425,0
-2.9854846903263748,-0.6733392442277553,1
-2.4810551072777023,-2.363958760525989,1
-1.2721114612782496,0.5098338482934456,1
-2.2351568880780777,-1.298704493705152,1
-0.05618310431173579,-0.2273833929559933,1
2.3173906062806537,4.389134334922116,1
-2.284331260851888,-2.4668407564132773,1
4.754614870668752,-1.4894235603784587,0
-1.726310917687999,0.9981778354005332,1
-0.7417817670631599,-2.4520349661082763,0
-2.8943106610119655,-0.9779443192076608,1
-1.6545218459207924,-4.555664122445226,1
3.10351970392785,-1.23615321133659,0
-4.064270597765449,-0.5609542217248044,1
-2.7933306574629646,-1.077888133115854,1
-1.474919937608759,-1.5910942013854985,1
-0.22939463704328455,1.5159034180090338,1
-2.553258407613496,-0.7639004851777248,1
3.7157051034634048,-1.0586862195140523,0
5.094841843796655,-2.019207834050768,0
-0.600616113555981,-0.8384546630132832,1
2.790399829433788,3.3855607718235547,0
-1.40877121439905,1.5057705921465347,1
7.25917884079304,-5.495735719287868,0
1.298866548786069,7.72985280154461,1
1.0766932756334728,8.294775448775118,1
-1.2497605247720478,1.595683854511017,1
-1.2569284056190155,4.117186681519054,1
-1.1665352144776242,-1.6656937357126087,1
4.094142557240373,2.802927249607933,0
-1.8876392413595013,1.672191738728832,1
-2.7674357028460466,-2.1610487950224155,1
2.226994489205963,1.9416347590165697,0
-1.1315768907450154,-1.411001965420103,1
-0.7337724522411084,-1.943697183423243,0
-2.333670736811383,0.7901466072892558,1
2.6972237543995656,-1.943709945767848,0
3.3790146677223882,-2.333428944961925,0
-0.19987058014153122,1.0763600031270562,1
-1.1760259132353266,1.0113701777302326,1
-1.2926365392815635,4.96422470213263,1
8.630755859096048,-3.459451915076074,0
-4.429456371065781,-0.7860360357018061,1
-0.6198387404461236,0.6363492701040993,1
-3.252315768612036,1.2859251612593696,1
-3.3529270535365927,2.6733005977197823,1
-0.8598029860026032,0.096848522601305,1
-3.1566219686828405,-0.871542623640416,1
0.34652811320840876,1.5412252758019371,1
-2.461406650924498,0.6008479692253269,1
-1.5301007215874451,0.4052177892924552,1
-1.7735850660605688,0.8042100123847636,1
-2.680441623965866,-1.484708900528475,1
4.028435261074219,-2.941430098011305,0
-2.136351228598873,1.5185806390194971,1
5.165410948305193,-2.3822032315181256,0
0.5359319494274818,0.380715145636318,0
0.3431233829428899,3.5344810519931755,1
-4.197079986345912,2.3673922830225256,1
-1.1428318645966047,5.599458470260656,1
-1.6654751532170804,2.3896181248027184,1
1.0117124957300918,1.092389649549321,1
-1.3009297119683683,-1.8214153018192925,1
-2.37342872500962,-1.681576238189542,1
-1.6658710117954183,-0.2139627400924966,1
-1.9276781923709831,-1.1377399160440185,1
-4.237216617940866,0.18427249696751125,1
-2.677870720842286,2.315792822976004,1
-3.836497851795835,0.49624992855094335,1
-2.5514402959501874,0.22832995743667367,1
-4.694923445156694,-0.767477944064933,1
-2.0250371641270752,1.2612419002369089,1
-2.8959482055187693,-1.4516357644008577,1
-3.502201040543785,1.8008324922228447,1
-2.153903667395956,-0.8300688184730428,1
-2.0550840679912508,1.6164592679963885,1
-3.877289579397797,1.084254744497787,1
-4.063862114728076,0.12216843521676579,1
-0.09866733268842753,-0.21355983833068412,1
-1.0893761900701344,1.2928478982612024,1
-0.48177096484745624,-0.1780196911167928,1
-4.870309518087023,-2.1311061074865676,1
5.917612589142678,3.482636659061123,0
8.741338077267805,-0.5738546724065832,0
6.43931548395405,-3.5768174440143463,0
3.79338237003273,-3.5840478639420845,0
1.2561792761502506,-1.9022967130754438,0
10.37479405976984,1.6720101053366765,0
-5.475243302544344,-0.6706367907573537,1
